,name,code,sector,main_product
361,평안물산,037240,반도체 제조업,련업전자상거래시스템구축및정보보안시스템구축
362,포휴먼,049690,회사 본부 및 경영 컨설팅 서비스업,"의료경영정보시스템, 농산물전자경매시스템"
363,피죤,002750,,
364,피코소프트,039580,,"명인인트라넷, 인트라넷21서비스"
365,하나머스트3호스팩,208870,금융 지원 서비스업,기업인수합병
366,한국코인,007560,,
367,한마음저축은행,025450,,대출이자
368,한빛네트,036720,,에듀세움(e-Learning솔루션 사업)
369,한빛전자통신,044570,,"이동통신 기지국시스템, 무선랜"
370,한영전자,008860,,소형변성기
371,한일,022610,,카시트
372,한화SV스팩1호,124050,금융 지원 서비스업,기업인수합병
373,한화에이스스팩3호,264290,금융 지원 서비스업,기업인수합병
374,해원에스티,058480,1차 철강 제조업,"냉연, 열연제품"
375,현주컴퓨터,038960,,"Desktop PC, Note-Book PC"
376,APS홀딩스,054620,기타 금융업,인터넷 트래픽 솔루션
377,CJ ENM,035760,텔레비전 방송업,"의류, 생활주방, 가전제품, 보석, 기타"
378,CMG제약,058820,의약품 제조업,의약품
379,CS,065770,통신 및 방송 장비 제조업,"이동통신중계기, 위성방송(DMB)중계기(Gap-Filler)"
380,HRS,036640,합성고무 및 플라스틱 물질 제조업,실리콘 컴파운드제품 제조
381,KJ프리텍,083470,플라스틱제품 제조업,"소형 BLU, 정밀 플라스틱 제품"
382,KMH,122450,텔레비전 방송업,방송채널사업 및 방송송출서비스
383,MP그룹,065150,음·식료품 및 담배 도매업,외식 프랜차이즈사업 및 식자재 유통
384,NICE평가정보,030190,기타 정보 서비스업,"개인 및 기업정보,솔루션"
385,PN풍년,024940,기타 금속 가공제품 제조업,압력솥
386,SCI평가정보,036120,기타 정보 서비스업,"신용조회,채권추심,신용조사"
387,SM Life Design,063440,기록매체 복제업,"추첨식복권 제조, 일반출판 인쇄, CD ·DVD 복제"
388,SNK,950180,소프트웨어 개발 및 공급업,"IP 라이센스, 콘솔, 모바일 게임"
389,TPC,048770,일반 목적용 기계 제조업,"구동기기(실린더), 방향제어기(밸브)"
390,감마누,192410,통신 및 방송 장비 제조업,기지국 안테나 및 인빌딩 안테나
391,강원,114190,"구조용 금속제품, 탱크 및 증기발생기 제조업",플랜트설비(산업용 보일러)
392,광림,014200,자동차용 엔진 및 자동차 제조업,"전기공사용, 운송용, 환경용 특수차량 및 건설용 장비인 유압크레인을 생산·판매하는 제조업체"
393,국보디자인,066620,실내건축 및 건축마무리 공사업,인테리어디자인
394,국영지앤엠,006050,유리 및 유리제품 제조업,강화유리
395,나노엔텍,039860,의료용 기기 제조업,의료기기 및 실험기기
396,나이벡,138610,의료용품 및 기타 의약 관련제품 제조업,"치아미백제,치과용 골이식재"
397,남화토건,091590,건물 건설업,"건축공사, 토목공사"
398,넥스턴,089140,유리 및 유리제품 제조업,CNC자동선반
399,넥슨지티,041140,소프트웨어 개발 및 공급업,게임소프트웨어개발 공급
400,노바렉스,194700,기타 식품 제조업,건강기능식품 제조
401,노바텍,285490,그외 기타 제품 제조업,"Magnet, Shield Magnet, 심재"
402,뉴로스,126870,일반 목적용 기계 제조업,터보블로워
403,뉴지랩,214870,통신 및 방송 장비 제조업,CCTV 카메라
404,뉴파워프라즈마,144960,특수 목적용 기계 제조업,플라즈마 세정기(Remote Plasma Cleaning Generator)
405,대성미생물,036480,의약품 제조업,"동물용 의약품, 미생물제재"
406,대아티아이,045390,기타 전기장비 제조업,"EDMS(Enterprise Document Management System)-전사적문서관리시스템,KMS-지식경영시스템"
407,대주전자재료,078600,전자부품 제조업,PDP격벽재료등
408,대창솔루션,096350,"구조용 금속제품, 탱크 및 증기발생기 제조업",내연기관구조재(선박엔진용MBS)
409,덕산네오룩스,213420,전자부품 제조업,"HTL(정공수송층), HIL(정공주입층), RED HOST"
410,데브시스터즈,194480,소프트웨어 개발 및 공급업,모바일 게임(쿠키런)
411,도이치모터스,067990,자동차 판매업,수입자동차
412,동아엘텍,088130,특수 목적용 기계 제조업,LCD검사장비
413,동아화성,041930,고무제품 제조업,자동차용 고무부품
414,듀오백,073190,가구 제조업,사무용 및 가정용 의자
415,드림어스컴퍼니,060570,기타 전문 도매업,휴대용 MP3 Player
416,디알텍,214680,의료용 기기 제조업,X-ray Detector
417,디엠티,134580,통신 및 방송 장비 제조업,셋톱박스
418,러셀,217500,특수 목적용 기계 제조업,반도체장비 리퍼비시
419,럭슬,033600,자동차 신품 부품 제조업,김치냉장고부품
420,레몬,294140,화학섬유 제조업,"EMI Shield Can, 나노멤브레인 등"
421,로고스바이오,238120,사진장비 및 광학기기 제조업,"자동세포카운팅시스템, 생체조직투명화시스템, 디지털세포이미징시스템"
422,로보로보,215100,기타 전기장비 제조업,교육용로봇
423,메디앙스,014100,기타 화학제품 제조업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스"
424,메디포럼제약,047920,자연과학 및 공학 연구개발업,"씨트리시메티딘정, 로자틴정"
425,메타바이오메드,059210,의료용품 및 기타 의약 관련제품 제조업,"생체분해성봉합사,근관충전재"
426,멕아이씨에스,058110,의료용 기기 제조업,인공호흡기
427,모두투어,080160,여행사 및 기타 여행보조 서비스업,"항공권판매수수료,해외여행알선"
428,무림SP,001810,"펄프, 종이 및 판지 제조업","아트지,CCP지"
429,미래에셋대우스팩3호,328380,금융 지원 서비스업,기업인수합병
430,미래에셋벤처투자,100790,기타 금융업,중소기업 창업투자 관련 고유계정/투자조합 관련 수익
431,미코,059090,반도체 제조업,반도체 및 디스플레이 부품 제조
432,바른테크놀로지,029480,통신 및 방송 장비 제조업,"네트워크 통합사업,네트워크 장비, 光 전송장비, S/W 제조, 네트워크관리"
433,바이오톡스텍,086040,자연과학 및 공학 연구개발업,"안전성평가,유효성평가"
434,버킷스튜디오,066410,"영화, 비디오물, 방송프로그램 제작 및 배급업",DVD타이틀
435,부스타,008470,"구조용 금속제품, 탱크 및 증기발생기 제조업","관류보일러,진공온수보일러,무압온수보일러,난방기 제조,판매"
436,브이원텍,251630,특수 목적용 기계 제조업,LCD/OLED 압흔검사기
437,블러썸엠앤씨,263920,그외 기타 제품 제조업,"화장용 스펀지, 퍼프"
438,비덴트,121800,통신 및 방송 장비 제조업,방송용 LCD모니터
439,비즈니스온,138580,소프트웨어 개발 및 공급업,전자세금계산서 발행서비스(스마트빌)
440,비트컴퓨터,032850,소프트웨어 개발 및 공급업,의료정보시스템
441,삼목에스폼,018310,"구조용 금속제품, 탱크 및 증기발생기 제조업","유로폼,갱폼,알루미늄폼,특수폼,유리온실사업"
442,삼양옵틱스,225190,사진장비 및 광학기기 제조업,디지털 카메라용 교환렌즈
443,삼영이엔씨,065570,통신 및 방송 장비 제조업,"GMDSS장비, GPS플로터 등"
444,삼일,032280,도로 화물 운송업,운송및하역수입
445,삼일기업공사,002290,건물 건설업,도급공사
446,상신이디피,091580,일차전지 및 축전지 제조업,2차전지부품
447,서린바이오,038070,기타 전문 도매업,생명과학연구기기및시약
448,서울옥션,063170,상품 중개업,미술품경매
449,서호전기,065710,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",항만크레인 구동전기장치
450,성우테크론,045300,전자부품 제조업,"리드프레임가공, 반도체 장비"
451,세경하이테크,148150,전자부품 제조업,DECO Film 및 기타 TAPE 제조
452,세명전기,017510,기타 금속 가공제품 제조업,"154kV, 345kV, 765kV 송전,변전,배전용 금구류, 섬유직기용 섹셔날 빔"
453,셀트리온제약,068760,의약품 제조업,무선인터넷서비스및플랫폼
454,손오공,066910,기타 전문 도매업,"완구,게임,캐릭터수입수수료"
455,솔루에타,154040,전자부품 제조업,전자파 차폐소재
456,수성,084180,일반 목적용 기계 제조업,전동지게차
457,슈펙스비앤피,058530,생활용품 도매업,"PCB생산 장비 제조(로더, 언로더, 레이업시스템 등)"
458,시그네틱스,033170,반도체 제조업,반도체 패키징
459,신라젠,215600,자연과학 및 공학 연구개발업,펙사벡(바이러스 항암면역치료제)
460,신영스팩5호,323280,금융 지원 서비스업,기업인수 및 합병
461,신흥에스이씨,243840,일차전지 및 축전지 제조업,"2차전지용 안전 부품(Cap Assembly, CID)"
462,쎄니트,037760,1차 철강 제조업,스테인레스 냉연강판
463,아가방컴퍼니,013990,생활용품 도매업,유아용 의류 및 용품
464,아미코젠,092040,기타 식품 제조업,제약용 특수효소 및 효소기반 바이오신소재
465,아스타,246720,의료용품 및 기타 의약 관련제품 제조업,MALDI-TOF 질량분석기 기반 진단시스템
466,아이에이,038880,전자부품 제조업,자동차용 반도체
467,아이오케이,078860,"영화, 비디오물, 방송프로그램 제작 및 배급업",연예인 매니지먼트
468,아이티엠반도체,084850,전자부품 제조업,배터리 보호회로
469,아톤,158430,소프트웨어 개발 및 공급업,"모바일금융솔루션, mOTP 개발"
470,알에프세미,096610,반도체 제조업,"ECM, DIODE, LED Light"
471,액트로,290740,전자부품 제조업,모바일용 액츄에이터 및 조립자동화 설비
472,앱클론,174900,의료용품 및 기타 의약 관련제품 제조업,항체의약품
473,야스,255440,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원"
474,에스디시스템,121890,전자부품 제조업,"요금징수시스템, 지능형교통시스템,하이패스단말기"
475,에스씨디,042110,가정용 기기 제조업,전자렌지용 MOTOR 및 냉장고용 TIMER
476,에스에너지,095910,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈"
477,에스제이그룹,306040,"가죽, 가방 및 유사제품 제조업","캉골 가방/모자, 헬렌카민스키 모자"
478,에스티팜,237690,의약품 제조업,원료의약품
479,에이치엘비,028300,선박 및 보트 건조업,"각종 산업용 밸브류, 제지·제철용기계,기타 특수목적용 산업기계"
480,에이프런티어,036180,기계장비 및 관련 물품 도매업,"무선통신,방송및응용장치제조업"
481,에이피티씨,089970,특수 목적용 기계 제조업,300mm Poly Etch System
482,에코마이스터,064510,특수 목적용 기계 제조업,SAP
483,엔에이치스팩12호,273060,금융 지원 서비스업,기업인수합병
484,엔에이치스팩14호,319400,금융 지원 서비스업,기타 금융지원(SPAC)
485,엔지켐생명과학,183490,기초 의약물질 및 생물학적 제제 제조업,"EC-18(신약), 원료의약품"
486,엠벤처투자,019590,신탁업 및 집합투자업,벤처캐피탈
487,연우,115960,플라스틱제품 제조업,화장품 용기
488,영신금속,007530,기타 금속 가공제품 제조업,"볼트, 나사"
489,오상자이엘,053980,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",CATIA Solution
490,와이디온라인,052770,소프트웨어 개발 및 공급업,게임
491,우리손에프앤지,073560,"도축, 육류 가공 및 저장 처리업","양돈업, 도축업"
492,우수AMS,066590,자동차 신품 부품 제조업,"엔진, 조향 및 기아변속기 부품"
493,우원개발,046940,기반조성 및 시설물 축조관련 전문공사업,토공사
494,원일특강,012620,1차 철강 제조업,특수강
495,윈하이텍,192390,"구조용 금속제품, 탱크 및 증기발생기 제조업",데크 플레이트(건설용거푸집)
496,유니테스트,086390,특수 목적용 기계 제조업,"반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)"
497,유안타제6호스팩,340360,금융 지원 서비스업,금융 지원 서비스업
498,유티아이,179900,전자부품 제조업,카메라 윈도우
499,이글루시큐리티,067920,기타 정보 서비스업,"통합보안관리솔루션, 보안관제서비스"
500,이글벳,044960,기타 전문 도매업,"아바텍,아목사실린사 등"
501,이녹스,088390,그외 기타 운송장비 제조업,"FPCB소재,반도체PKG소재,디스플레이소재,OLED소재"
502,이랜시스,264850,전자부품 제조업,비데도어락부품
503,이매진아시아,036260,"영화, 비디오물, 방송프로그램 제작 및 배급업",연예인 매니지먼트
504,이에스브이,223310,소프트웨어 개발 및 공급업,"블랙박스, 내비게이션, 로봇청소기, 드론"
505,이에스에이,052190,창작 및 예술관련 서비스업,게임소프트웨어(창세기전시리즈)
506,이엠텍,091120,전자부품 제조업,"마이크로스피커,리시버"
507,이지케어텍,099750,소프트웨어 개발 및 공급업,의료정보시스템
508,인베니아,079950,특수 목적용 기계 제조업,"Dry Etcher, 진공합착기, LCD Panel 검사장비, OLED용 진공합착기"
509,인선이엔티,060150,폐기물 처리업,건축폐기물처리
510,인터플렉스,051370,전자부품 제조업,연성회로기판(Flexible PCB)
